FinanceKey,DateKey,OrganizationKey,DepartmentGroupKey,ScenarioKey,AccountKey,Amount,Date
55547,20120630,6,3,3,90,328.7,30/06/2012 00:00
55548,20120630,6,3,3,91,-263.15,30/06/2012 00:00
55549,20120630,6,3,3,92,438.9,30/06/2012 00:00
55550,20120630,6,3,3,96,10.45,30/06/2012 00:00
55551,20120630,6,4,3,60,17871.4,30/06/2012 00:00
55552,20120630,6,4,3,61,2200.2,30/06/2012 00:00
55553,20120630,6,4,3,62,916.75,30/06/2012 00:00
55554,20120630,6,4,3,65,133.95,30/06/2012 00:00
55555,20120630,6,4,3,66,121.6,30/06/2012 00:00
55556,20120630,6,4,3,67,64.6,30/06/2012 00:00
55557,20120630,6,4,3,68,47.5,30/06/2012 00:00
55558,20120630,6,4,3,69,13.3,30/06/2012 00:00
55559,20120630,6,4,3,71,18.05,30/06/2012 00:00
55560,20120630,6,4,3,73,97.85,30/06/2012 00:00
55561,20120630,6,4,3,74,116.85,30/06/2012 00:00
55562,20120630,6,4,3,76,130.15,30/06/2012 00:00
55563,20120630,6,4,3,77,233.7,30/06/2012 00:00
55564,20120630,6,4,3,78,76.95,30/06/2012 00:00
55565,20120630,6,4,3,80,298.3,30/06/2012 00:00
55566,20120630,6,4,3,81,185.25,30/06/2012 00:00
55567,20120630,6,4,3,82,19,30/06/2012 00:00
55568,20120630,6,4,3,83,65.55,30/06/2012 00:00
55569,20120630,6,4,3,84,57.95,30/06/2012 00:00
55570,20120630,6,4,3,85,52.25,30/06/2012 00:00
55571,20120630,6,4,3,87,251.75,30/06/2012 00:00
55572,20120630,6,4,3,89,134.9,30/06/2012 00:00
55573,20120630,6,4,3,90,207.1,30/06/2012 00:00
55574,20120630,6,4,3,91,-165.3,30/06/2012 00:00
55575,20120630,6,4,3,92,276.45,30/06/2012 00:00
55576,20120630,6,4,3,96,6.65,30/06/2012 00:00
55577,20120630,6,5,3,60,10498.45,30/06/2012 00:00
55578,20120630,6,5,3,61,1184.65,30/06/2012 00:00
55579,20120630,6,5,3,62,753.35,30/06/2012 00:00
55580,20120630,6,5,3,65,98.8,30/06/2012 00:00
55581,20120630,6,5,3,66,90.25,30/06/2012 00:00
55582,20120630,6,5,3,67,46.55,30/06/2012 00:00
55583,20120630,6,5,3,68,33.25,30/06/2012 00:00
55584,20120630,6,5,3,69,9.5,30/06/2012 00:00
55585,20120630,6,5,3,71,14.25,30/06/2012 00:00
55586,20120630,6,5,3,73,64.6,30/06/2012 00:00
55587,20120630,6,5,3,74,131.1,30/06/2012 00:00
55588,20120630,6,5,3,76,78.85,30/06/2012 00:00
55589,20120630,6,5,3,77,142.5,30/06/2012 00:00
55590,20120630,6,5,3,78,51.3,30/06/2012 00:00
55591,20120630,6,5,3,80,182.4,30/06/2012 00:00
55592,20120630,6,5,3,81,113.05,30/06/2012 00:00
55593,20120630,6,5,3,82,12.35,30/06/2012 00:00
55594,20120630,6,5,3,83,40.85,30/06/2012 00:00
55595,20120630,6,5,3,84,37.05,30/06/2012 00:00
55596,20120630,6,5,3,85,33.25,30/06/2012 00:00
55597,20120630,6,5,3,87,143.45,30/06/2012 00:00
55598,20120630,6,5,3,89,87.4,30/06/2012 00:00
55599,20120630,6,5,3,90,133.95,30/06/2012 00:00
55600,20120630,6,5,3,91,-107.35,30/06/2012 00:00
55601,20120630,6,5,3,92,178.6,30/06/2012 00:00
55602,20120630,6,5,3,96,3.8,30/06/2012 00:00
55603,20120630,6,6,3,52,2797.75,30/06/2012 00:00
55604,20120630,6,6,3,53,4197.1,30/06/2012 00:00
55605,20120630,6,6,3,54,27.55,30/06/2012 00:00
55606,20120630,6,6,3,56,38926.25,30/06/2012 00:00
55607,20120630,6,6,3,57,6995.8,30/06/2012 00:00
55608,20120630,6,6,3,60,19279.3,30/06/2012 00:00
55609,20120630,6,6,3,61,1780.3,30/06/2012 00:00
55610,20120630,6,6,3,62,1582.7,30/06/2012 00:00
55611,20120630,6,6,3,63,1175.15,30/06/2012 00:00
55612,20120630,6,6,3,65,223.25,30/06/2012 00:00
55613,20120630,6,6,3,66,203.3,30/06/2012 00:00
55614,20120630,6,6,3,67,102.6,30/06/2012 00:00
55615,20120630,6,6,3,68,76.95,30/06/2012 00:00
55616,20120630,6,6,3,69,22.8,30/06/2012 00:00
55617,20120630,6,6,3,71,33.25,30/06/2012 00:00
55618,20120630,6,6,3,72,234.65,30/06/2012 00:00
55619,20120630,6,6,3,73,140.6,30/06/2012 00:00
55620,20120630,6,6,3,74,156.75,30/06/2012 00:00
55621,20120630,6,6,3,76,642.2,30/06/2012 00:00
55622,20120630,6,6,3,77,292.6,30/06/2012 00:00
55623,20120630,6,6,3,78,86.45,30/06/2012 00:00
55624,20120630,6,6,3,80,338.2,30/06/2012 00:00
55625,20120630,6,6,3,81,209.95,30/06/2012 00:00
55626,20120630,6,6,3,82,20.9,30/06/2012 00:00
55627,20120630,6,6,3,83,74.1,30/06/2012 00:00
55628,20120630,6,6,3,84,65.55,30/06/2012 00:00
55629,20120630,6,6,3,85,58.9,30/06/2012 00:00
55630,20120630,6,6,3,87,286.9,30/06/2012 00:00
55631,20120630,6,6,3,89,151.05,30/06/2012 00:00
55632,20120630,6,6,3,90,231.8,30/06/2012 00:00
55633,20120630,6,6,3,91,-185.25,30/06/2012 00:00
55634,20120630,6,6,3,92,309.7,30/06/2012 00:00
55635,20120630,6,6,3,96,7.6,30/06/2012 00:00
55636,20120630,6,6,3,97,314.45,30/06/2012 00:00
55637,20120630,6,6,3,99,45125,30/06/2012 00:00
55638,20120630,6,6,3,101,139927.4,30/06/2012 00:00
55639,20120630,6,7,3,4,186205.7,30/06/2012 00:00
55640,20120630,6,7,3,6,335541.9,30/06/2012 00:00
55641,20120630,6,7,3,7,9137.1,30/06/2012 00:00
55642,20120630,6,7,3,8,6710.8,30/06/2012 00:00
55643,20120630,6,7,3,13,49827.5,30/06/2012 00:00
55644,20120630,6,7,3,14,36237.75,30/06/2012 00:00
55645,20120630,6,7,3,15,61739.55,30/06/2012 00:00
55646,20120630,6,7,3,18,11860.75,30/06/2012 00:00
55647,20120630,6,7,3,19,37795.75,30/06/2012 00:00
55648,20120630,6,7,3,20,12453.55,30/06/2012 00:00
55649,20120630,6,7,3,21,116079.55,30/06/2012 00:00
55650,20120630,6,7,3,22,10276.15,30/06/2012 00:00
55651,20120630,6,7,3,23,4200.9,30/06/2012 00:00
55652,20120630,6,7,3,24,23453.6,30/06/2012 00:00
55653,20120630,6,7,3,28,19572.85,30/06/2012 00:00
55654,20120630,6,7,3,29,149955.6,30/06/2012 00:00
55655,20120630,6,7,3,31,98941.55,30/06/2012 00:00
55656,20120630,6,7,3,32,29661.85,30/06/2012 00:00
55657,20120630,6,7,3,33,20957,30/06/2012 00:00
55658,20120630,6,7,3,34,23017.55,30/06/2012 00:00
55659,20120630,6,7,3,35,75822.35,30/06/2012 00:00
55660,20120630,6,7,3,37,66964.55,30/06/2012 00:00
55661,20120630,6,7,3,38,27692.5,30/06/2012 00:00
55662,20120630,6,7,3,39,107102.05,30/06/2012 00:00
55663,20120630,6,7,3,40,28563.65,30/06/2012 00:00
55664,20120630,6,7,3,43,1602578.75,30/06/2012 00:00
55665,20120630,6,7,3,46,-14941.6,30/06/2012 00:00
55666,20120630,6,7,3,100,18819.5,30/06/2012 00:00
55667,20120630,7,1,3,60,56241.9,30/06/2012 00:00
55668,20120630,7,1,3,61,4616.05,30/06/2012 00:00
55669,20120630,7,1,3,62,4039.4,30/06/2012 00:00
55670,20120630,7,1,3,65,668.8,30/06/2012 00:00
55671,20120630,7,1,3,66,608,30/06/2012 00:00
55672,20120630,7,1,3,67,313.5,30/06/2012 00:00
55673,20120630,7,1,3,68,229.9,30/06/2012 00:00
55674,20120630,7,1,3,69,66.5,30/06/2012 00:00
55675,20120630,7,1,3,71,95,30/06/2012 00:00
55676,20120630,7,1,3,73,434.15,30/06/2012 00:00
55677,20120630,7,1,3,74,364.8,30/06/2012 00:00
55678,20120630,7,1,3,76,522.5,30/06/2012 00:00
55679,20120630,7,1,3,77,940.5,30/06/2012 00:00
55680,20120630,7,1,3,78,277.4,30/06/2012 00:00
55681,20120630,7,1,3,80,1107.7,30/06/2012 00:00
55682,20120630,7,1,3,81,685.9,30/06/2012 00:00
55683,20120630,7,1,3,82,70.3,30/06/2012 00:00
55684,20120630,7,1,3,83,245.1,30/06/2012 00:00
55685,20120630,7,1,3,84,212.8,30/06/2012 00:00
55686,20120630,7,1,3,85,195.7,30/06/2012 00:00
55687,20120630,7,1,3,87,940.5,30/06/2012 00:00
55688,20120630,7,1,3,89,207.1,30/06/2012 00:00
55689,20120630,7,1,3,90,319.2,30/06/2012 00:00
55690,20120630,7,1,3,91,-255.55,30/06/2012 00:00
55691,20120630,7,1,3,92,425.6,30/06/2012 00:00
55692,20120630,7,1,3,94,352.45,30/06/2012 00:00
55693,20120630,7,1,3,96,10.45,30/06/2012 00:00
55694,20120630,7,2,3,12,70319.95,30/06/2012 00:00
55695,20120630,7,6,3,52,9588.35,30/06/2012 00:00
55696,20120630,7,6,3,53,5753.2,30/06/2012 00:00
55697,20120630,7,6,3,54,140.6,30/06/2012 00:00
55698,20120630,7,6,3,56,64908.75,30/06/2012 00:00
55699,20120630,7,6,3,57,9588.35,30/06/2012 00:00
55700,20120630,7,6,3,60,43629.7,30/06/2012 00:00
55701,20120630,7,6,3,61,3580.55,30/06/2012 00:00
55702,20120630,7,6,3,62,2685.65,30/06/2012 00:00
55703,20120630,7,6,3,63,7671.25,30/06/2012 00:00
55704,20120630,7,6,3,65,418,30/06/2012 00:00
55705,20120630,7,6,3,66,380,30/06/2012 00:00
55706,20120630,7,6,3,67,197.6,30/06/2012 00:00
55707,20120630,7,6,3,68,144.4,30/06/2012 00:00
55708,20120630,7,6,3,69,41.8,30/06/2012 00:00
55709,20120630,7,6,3,71,58.9,30/06/2012 00:00
55710,20120630,7,6,3,72,574.75,30/06/2012 00:00
55711,20120630,7,6,3,73,285.95,30/06/2012 00:00
55712,20120630,7,6,3,74,312.55,30/06/2012 00:00
55713,20120630,7,6,3,76,1837.3,30/06/2012 00:00
55714,20120630,7,6,3,77,656.45,30/06/2012 00:00
55715,20120630,7,6,3,78,192.85,30/06/2012 00:00
55716,20120630,7,6,3,80,725.8,30/06/2012 00:00
55717,20120630,7,6,3,81,449.35,30/06/2012 00:00
55718,20120630,7,6,3,82,42.75,30/06/2012 00:00
55719,20120630,7,6,3,83,152,30/06/2012 00:00
55720,20120630,7,6,3,84,125.4,30/06/2012 00:00
55721,20120630,7,6,3,85,121.6,30/06/2012 00:00
55722,20120630,7,6,3,87,684,30/06/2012 00:00
55723,20120630,7,6,3,89,122.55,30/06/2012 00:00
55724,20120630,7,6,3,90,189.05,30/06/2012 00:00
55725,20120630,7,6,3,91,-151.05,30/06/2012 00:00
55726,20120630,7,6,3,92,251.75,30/06/2012 00:00
55727,20120630,7,6,3,94,17123.75,30/06/2012 00:00
55728,20120630,7,6,3,96,7.6,30/06/2012 00:00
55729,20120630,7,6,3,97,491.15,30/06/2012 00:00
55730,20120630,7,6,3,99,60800,30/06/2012 00:00
55731,20120630,7,6,3,101,191784.1,30/06/2012 00:00
55732,20120630,7,7,3,4,273691.2,30/06/2012 00:00
55733,20120630,7,7,3,6,989097.25,30/06/2012 00:00
55734,20120630,7,7,3,7,31332.9,30/06/2012 00:00
55735,20120630,7,7,3,8,19781.85,30/06/2012 00:00
55736,20120630,7,7,3,13,133528.2,30/06/2012 00:00
55737,20120630,7,7,3,14,108800.65,30/06/2012 00:00
55738,20120630,7,7,3,15,215622.45,30/06/2012 00:00
55739,20120630,7,7,3,18,11860.75,30/06/2012 00:00
55740,20120630,7,7,3,19,37795.75,30/06/2012 00:00
55741,20120630,7,7,3,20,12808.85,30/06/2012 00:00
55742,20120630,7,7,3,21,51778.8,30/06/2012 00:00
55743,20120630,7,7,3,22,10276.15,30/06/2012 00:00
55744,20120630,7,7,3,23,4159.1,30/06/2012 00:00
55745,20120630,7,7,3,24,21086.2,30/06/2012 00:00
55746,20120630,7,7,3,28,17879,30/06/2012 00:00
55747,20120630,7,7,3,29,156550.5,30/06/2012 00:00
55748,20120630,7,7,3,31,45521.15,30/06/2012 00:00
55749,20120630,7,7,3,32,29661.85,30/06/2012 00:00
55750,20120630,7,7,3,33,23490.65,30/06/2012 00:00
55751,20120630,7,7,3,34,65774.2,30/06/2012 00:00
55752,20120630,7,7,3,35,77948.45,30/06/2012 00:00
55753,20120630,7,7,3,37,59311.35,30/06/2012 00:00
55754,20120630,7,7,3,38,31191.35,30/06/2012 00:00
55755,20120630,7,7,3,39,44169.3,30/06/2012 00:00
55756,20120630,7,7,3,40,26091.75,30/06/2012 00:00
55757,20120630,7,7,3,43,232127.75,30/06/2012 00:00
55758,20120630,7,7,3,46,1162838,30/06/2012 00:00
55759,20120630,7,7,3,100,19384.75,30/06/2012 00:00
55760,20120630,8,1,3,60,90380.815,30/06/2012 00:00
55761,20120630,8,1,3,61,9273.7765,30/06/2012 00:00
55762,20120630,8,1,3,62,7419.804,30/06/2012 00:00
55763,20120630,8,1,3,65,1051.802,30/06/2012 00:00
55764,20120630,8,1,3,66,956.802,30/06/2012 00:00
55765,20120630,8,1,3,67,476.0355,30/06/2012 00:00
55766,20120630,8,1,3,68,360.886,30/06/2012 00:00
55767,20120630,8,1,3,69,106.1055,30/06/2012 00:00
55768,20120630,8,1,3,71,150.727,30/06/2012 00:00
55769,20120630,8,1,3,73,655.9655,30/06/2012 00:00
55770,20120630,8,1,3,74,596.9515,30/06/2012 00:00
55771,20120630,8,1,3,76,742.33,30/06/2012 00:00
55772,20120630,8,1,3,77,1335.3675,30/06/2012 00:00
55773,20120630,8,1,3,78,375.2785,30/06/2012 00:00
55774,20120630,8,1,3,80,1451.961,30/06/2012 00:00
55775,20120630,8,1,3,81,899.2225,30/06/2012 00:00
55776,20120630,8,1,3,82,90.269,30/06/2012 00:00
55777,20120630,8,1,3,83,311.942,30/06/2012 00:00
55778,20120630,8,1,3,84,265.8765,30/06/2012 00:00
55779,20120630,8,1,3,85,248.6055,30/06/2012 00:00
55780,20120630,8,1,3,87,1296.503,30/06/2012 00:00
55781,20120630,8,1,3,89,258.685,30/06/2012 00:00
55782,20120630,8,1,3,90,398.3065,30/06/2012 00:00
55783,20120630,8,1,3,91,-317.072,30/06/2012 00:00
55784,20120630,8,1,3,92,530.7365,30/06/2012 00:00
55785,20120630,8,1,3,94,464.5215,30/06/2012 00:00
55786,20120630,8,1,3,96,9.5,30/06/2012 00:00
55787,20120630,8,2,3,12,144618.196,30/06/2012 00:00
55788,20120630,8,2,3,60,52678.07,30/06/2012 00:00
55789,20120630,8,2,3,61,4864.8265,30/06/2012 00:00
55790,20120630,8,2,3,62,4864.8265,30/06/2012 00:00
55791,20120630,8,2,3,65,640.129,30/06/2012 00:00
55792,20120630,8,2,3,66,582.5495,30/06/2012 00:00
55793,20120630,8,2,3,67,294.671,30/06/2012 00:00
55794,20120630,8,2,3,68,216.942,30/06/2012 00:00
55795,20120630,8,2,3,69,64.3625,30/06/2012 00:00
55796,20120630,8,2,3,71,101.783,30/06/2012 00:00
55797,20120630,8,2,3,73,393.9935,30/06/2012 00:00
55798,20120630,8,2,3,74,572.4795,30/06/2012 00:00
55799,20120630,8,2,3,76,450.129,30/06/2012 00:00
55800,20120630,8,2,3,77,808.545,30/06/2012 00:00
55801,20120630,8,2,3,78,218.3765,30/06/2012 00:00
55802,20120630,8,2,3,80,817.1805,30/06/2012 00:00
55803,20120630,8,2,3,81,506.2645,30/06/2012 00:00
55804,20120630,8,2,3,82,48.526,30/06/2012 00:00
55805,20120630,8,2,3,83,169.442,30/06/2012 00:00
55806,20120630,8,2,3,84,139.213,30/06/2012 00:00
55807,20120630,8,2,3,85,134.8905,30/06/2012 00:00
55808,20120630,8,2,3,87,778.316,30/06/2012 00:00
55809,20120630,8,2,3,89,136.3345,30/06/2012 00:00
55810,20120630,8,2,3,90,208.3065,30/06/2012 00:00
55811,20120630,8,2,3,91,-164.502,30/06/2012 00:00
55812,20120630,8,2,3,92,277.4,30/06/2012 00:00
55813,20120630,8,2,3,94,258.685,30/06/2012 00:00
55814,20120630,8,2,3,96,5.7,30/06/2012 00:00
55815,20120630,8,6,3,52,22595.617,30/06/2012 00:00
55816,20120630,8,6,3,53,20337.163,30/06/2012 00:00
55817,20120630,8,6,3,54,3163.4335,30/06/2012 00:00
55818,20120630,8,6,3,56,115510.2245,30/06/2012 00:00
55819,20120630,8,6,3,60,51129.2565,30/06/2012 00:00
55820,20120630,8,6,3,61,5771.668,30/06/2012 00:00
55821,20120630,8,6,3,62,5246.28,30/06/2012 00:00
55822,20120630,8,6,3,63,9039.1455,30/06/2012 00:00
55823,20120630,8,6,3,65,743.7645,30/06/2012 00:00
55824,20120630,8,6,3,66,676.115,30/06/2012 00:00
55825,20120630,8,6,3,67,337.8485,30/06/2012 00:00
55826,20120630,8,6,3,68,251.484,30/06/2012 00:00
55827,20120630,8,6,3,69,75.8765,30/06/2012 00:00
55828,20120630,8,6,3,71,113.3065,30/06/2012 00:00
55829,20120630,8,6,3,72,1807.4985,30/06/2012 00:00
55830,20120630,8,6,3,73,438.615,30/06/2012 00:00
55831,20120630,8,6,3,74,640.129,30/06/2012 00:00
55832,20120630,8,6,3,76,4411.4105,30/06/2012 00:00
55833,20120630,8,6,3,77,847.4095,30/06/2012 00:00
55834,20120630,8,6,3,78,247.171,30/06/2012 00:00
55835,20120630,8,6,3,80,943.844,30/06/2012 00:00
55836,20120630,8,6,3,81,583.9935,30/06/2012 00:00
55837,20120630,8,6,3,82,60.04,30/06/2012 00:00
55838,20120630,8,6,3,83,211.185,30/06/2012 00:00
55839,20120630,8,6,3,84,186.713,30/06/2012 00:00
55840,20120630,8,6,3,85,169.442,30/06/2012 00:00
55841,20120630,8,6,3,87,778.316,30/06/2012 00:00
55842,20120630,8,6,3,89,182.3905,30/06/2012 00:00
55843,20120630,8,6,3,90,280.2785,30/06/2012 00:00
55844,20120630,8,6,3,91,-222.072,30/06/2012 00:00
55845,20120630,8,6,3,92,373.8345,30/06/2012 00:00
55846,20120630,8,6,3,94,52007.3035,30/06/2012 00:00
55847,20120630,8,6,3,96,5.7,30/06/2012 00:00
55848,20120630,8,6,3,97,748.6,30/06/2012 00:00
55849,20120630,8,6,3,99,32775,30/06/2012 00:00
55850,20120630,8,6,3,101,451930.2095,30/06/2012 00:00
55851,20120630,8,7,3,4,706031.1555,30/06/2012 00:00
55852,20120630,8,7,3,6,1126077.161,30/06/2012 00:00
55853,20120630,8,7,3,7,38181.659,30/06/2012 00:00
55854,20120630,8,7,3,8,22520.7665,30/06/2012 00:00
55855,20120630,8,7,3,13,158777.775,30/06/2012 00:00
55856,20120630,8,7,3,14,106977.334,30/06/2012 00:00
55857,20120630,8,7,3,15,236476.2705,30/06/2012 00:00
55858,20120630,8,7,3,18,12837.7775,30/06/2012 00:00
55859,20120630,8,7,3,19,40905.043,30/06/2012 00:00
55860,20120630,8,7,3,20,12195.796,30/06/2012 00:00
55861,20120630,8,7,3,21,79700.3165,30/06/2012 00:00
55862,20120630,8,7,3,22,11123.436,30/06/2012 00:00
55863,20120630,8,7,3,23,4502.0975,30/06/2012 00:00
55864,20120630,8,7,3,24,23752.907,30/06/2012 00:00
55865,20120630,8,7,3,28,19554.116,30/06/2012 00:00
55866,20120630,8,7,3,29,185474.713,30/06/2012 00:00
55867,20120630,8,7,3,31,76699.124,30/06/2012 00:00
55868,20120630,8,7,3,32,28236.7075,30/06/2012 00:00
55869,20120630,8,7,3,33,23429.0425,30/06/2012 00:00
55870,20120630,8,7,3,34,71731.6785,30/06/2012 00:00
55871,20120630,8,7,3,35,70555.6735,30/06/2012 00:00
55872,20120630,8,7,3,37,67640.8455,30/06/2012 00:00
55873,20120630,8,7,3,38,31232.143,30/06/2012 00:00
55874,20120630,8,7,3,39,81444.8965,30/06/2012 00:00
55875,20120630,8,7,3,40,28534.6655,30/06/2012 00:00
55876,20120630,8,7,3,43,358262.2235,30/06/2012 00:00
55877,20120630,8,7,3,46,1659680.647,30/06/2012 00:00
55878,20120630,8,7,3,100,22201.215,30/06/2012 00:00
55879,20120630,11,1,3,60,19672.1535,30/06/2012 00:00
55880,20120630,11,1,3,61,2019.0065,30/06/2012 00:00
55881,20120630,11,1,3,62,1615.7505,30/06/2012 00:00
55882,20120630,11,1,3,65,259.445,30/06/2012 00:00
55883,20120630,11,1,3,66,236.208,30/06/2012 00:00
55884,20120630,11,1,3,67,117.9615,30/06/2012 00:00
55885,20120630,11,1,3,68,89.661,30/06/2012 00:00
55886,20120630,11,1,3,69,26.999,30/06/2012 00:00
55887,20120630,11,1,3,71,37.107,30/06/2012 00:00
55888,20120630,11,1,3,73,161.4145,30/06/2012 00:00
55889,20120630,11,1,3,74,201.8465,30/06/2012 00:00
55890,20120630,11,1,3,76,182.6375,30/06/2012 00:00
55891,20120630,11,1,3,77,328.1775,30/06/2012 00:00
55892,20120630,11,1,3,78,97.7455,30/06/2012 00:00
55893,20120630,11,1,3,80,372.647,30/06/2012 00:00
55894,20120630,11,1,3,81,231.154,30/06/2012 00:00
55895,20120630,11,1,3,82,23.9685,30/06/2012 00:00
55896,20120630,11,1,3,83,82.5835,30/06/2012 00:00
55897,20120630,11,1,3,84,72.4755,30/06/2012 00:00
55898,20120630,11,1,3,85,66.4145,30/06/2012 00:00
55899,20120630,11,1,3,87,319.0765,30/06/2012 00:00
55900,20120630,11,1,3,89,140.1915,30/06/2012 00:00
55901,20120630,11,1,3,90,214.985,30/06/2012 00:00
55902,20120630,11,1,3,91,-171.0855,30/06/2012 00:00
55903,20120630,11,1,3,92,285.722,30/06/2012 00:00
55904,20120630,11,1,3,94,68.438,30/06/2012 00:00
55905,20120630,11,1,3,96,6.65,30/06/2012 00:00
55906,20120630,11,2,3,12,14515.7815,30/06/2012 00:00
55907,20120630,11,2,3,60,6588.1835,30/06/2012 00:00
55908,20120630,11,2,3,61,676.8465,30/06/2012 00:00
55909,20120630,11,2,3,62,338.276,30/06/2012 00:00
55910,20120630,11,2,3,65,42.161,30/06/2012 00:00
55911,20120630,11,2,3,66,38.114,30/06/2012 00:00
55912,20120630,11,2,3,67,20.938,30/06/2012 00:00
55913,20120630,11,2,3,68,15.884,30/06/2012 00:00
55914,20120630,11,2,3,69,4.7595,30/06/2012 00:00
55915,20120630,11,2,3,71,7.7995,30/06/2012 00:00
55916,20120630,11,2,3,73,34.0765,30/06/2012 00:00
55917,20120630,11,2,3,74,117.9615,30/06/2012 00:00
55918,20120630,11,2,3,76,46.1985,30/06/2012 00:00
55919,20120630,11,2,3,77,82.5835,30/06/2012 00:00
55920,20120630,11,2,3,78,33.06,30/06/2012 00:00
55921,20120630,11,2,3,80,104.823,30/06/2012 00:00
55922,20120630,11,2,3,81,65.4075,30/06/2012 00:00
55923,20120630,11,2,3,82,6.783,30/06/2012 00:00
55924,20120630,11,2,3,83,23.9685,30/06/2012 00:00
55925,20120630,11,2,3,84,19.9215,30/06/2012 00:00
55926,20120630,11,2,3,85,18.9145,30/06/2012 00:00
55927,20120630,11,2,3,87,91.6845,30/06/2012 00:00
55928,20120630,11,2,3,89,39.1305,30/06/2012 00:00
55929,20120630,11,2,3,90,59.337,30/06/2012 00:00
55930,20120630,11,2,3,91,-45.771,30/06/2012 00:00
55931,20120630,11,2,3,92,78.546,30/06/2012 00:00
55932,20120630,11,2,3,94,18.9145,30/06/2012 00:00
55933,20120630,11,2,3,96,1.9,30/06/2012 00:00
55934,20120630,11,3,3,60,6346.6365,30/06/2012 00:00
55935,20120630,11,3,3,61,586.9005,30/06/2012 00:00
55936,20120630,11,3,3,62,586.9005,30/06/2012 00:00
55937,20120630,11,3,3,65,79.553,30/06/2012 00:00
55938,20120630,11,3,3,66,72.4755,30/06/2012 00:00
55939,20120630,11,3,3,67,36.0905,30/06/2012 00:00
55940,20120630,11,3,3,68,28.006,30/06/2012 00:00
55941,20120630,11,3,3,69,8.8065,30/06/2012 00:00
55942,20120630,11,3,3,71,12.8535,30/06/2012 00:00
55943,20120630,11,3,3,73,49.229,30/06/2012 00:00
55944,20120630,11,3,3,74,195.776,30/06/2012 00:00
55945,20120630,11,3,3,76,54.283,30/06/2012 00:00
55946,20120630,11,3,3,77,96.729,30/06/2012 00:00
55947,20120630,11,3,3,78,28.006,30/06/2012 00:00
55948,20120630,11,3,3,80,97.7455,30/06/2012 00:00
55949,20120630,11,3,3,81,60.3535,30/06/2012 00:00
55950,20120630,11,3,3,82,6.783,30/06/2012 00:00
55951,20120630,11,3,3,83,20.938,30/06/2012 00:00
55952,20120630,11,3,3,84,17.898,30/06/2012 00:00
55953,20120630,11,3,3,85,16.891,30/06/2012 00:00
55954,20120630,11,3,3,87,91.6845,30/06/2012 00:00
55955,20120630,11,3,3,89,34.0765,30/06/2012 00:00
55956,20120630,11,3,3,90,50.2455,30/06/2012 00:00
55957,20120630,11,3,3,91,-38.6935,30/06/2012 00:00
55958,20120630,11,3,3,92,67.4215,30/06/2012 00:00
55959,20120630,11,3,3,94,17.898,30/06/2012 00:00
55960,20120630,11,3,3,96,1.9,30/06/2012 00:00
55961,20120630,11,4,3,60,12571.274,30/06/2012 00:00
55962,20120630,11,4,3,61,1419.68,30/06/2012 00:00
55963,20120630,11,4,3,62,645.525,30/06/2012 00:00
55964,20120630,11,4,3,65,87.6375,30/06/2012 00:00
55965,20120630,11,4,3,66,79.553,30/06/2012 00:00
55966,20120630,11,4,3,67,43.168,30/06/2012 00:00
55967,20120630,11,4,3,68,31.0365,30/06/2012 00:00
55968,20120630,11,4,3,69,9.8135,30/06/2012 00:00
55969,20120630,11,4,3,71,13.8605,30/06/2012 00:00
55970,20120630,11,4,3,73,66.4145,30/06/2012 00:00
55971,20120630,11,4,3,74,127.053,30/06/2012 00:00
55972,20120630,11,4,3,76,92.6915,30/06/2012 00:00
55973,20120630,11,4,3,77,166.4685,30/06/2012 00:00
55974,20120630,11,4,3,78,59.337,30/06/2012 00:00
55975,20120630,11,4,3,80,214.985,30/06/2012 00:00
55976,20120630,11,4,3,81,133.114,30/06/2012 00:00
55977,20120630,11,4,3,82,13.8605,30/06/2012 00:00
55978,20120630,11,4,3,83,47.215,30/06/2012 00:00
55979,20120630,11,4,3,84,41.1445,30/06/2012 00:00
55980,20120630,11,4,3,85,38.114,30/06/2012 00:00
55981,20120630,11,4,3,87,182.6375,30/06/2012 00:00
55982,20120630,11,4,3,89,80.56,30/06/2012 00:00
55983,20120630,11,4,3,90,123.006,30/06/2012 00:00
55984,20120630,11,4,3,91,-97.3085,30/06/2012 00:00
55985,20120630,11,4,3,92,163.438,30/06/2012 00:00
55986,20120630,11,4,3,94,39.1305,30/06/2012 00:00
55987,20120630,11,4,3,96,3.8,30/06/2012 00:00
55988,20120630,11,5,3,60,6044.451,30/06/2012 00:00
55989,20120630,11,5,3,61,558.6,30/06/2012 00:00
55990,20120630,11,5,3,62,558.6,30/06/2012 00:00
55991,20120630,11,5,3,65,78.546,30/06/2012 00:00
55992,20120630,11,5,3,66,71.4685,30/06/2012 00:00
55993,20120630,11,5,3,67,36.0905,30/06/2012 00:00
55994,20120630,11,5,3,68,26.999,30/06/2012 00:00
55995,20120630,11,5,3,69,8.8065,30/06/2012 00:00
55996,20120630,11,5,3,71,12.8535,30/06/2012 00:00
55997,20120630,11,5,3,73,48.222,30/06/2012 00:00
55998,20120630,11,5,3,74,192.7455,30/06/2012 00:00
55999,20120630,11,5,3,76,54.283,30/06/2012 00:00
56000,20120630,11,5,3,77,96.729,30/06/2012 00:00
56001,20120630,11,5,3,78,41.1445,30/06/2012 00:00
56002,20120630,11,5,3,80,117.9615,30/06/2012 00:00
