FinanceKey,DateKey,OrganizationKey,DepartmentGroupKey,ScenarioKey,AccountKey,Amount,Date
21672,20120828,3,6,1,94,7156,2012-08-28 00:00:00
21673,20120828,3,6,1,96,10,2012-08-28 00:00:00
21674,20120828,3,6,1,97,539,2012-08-28 00:00:00
21675,20120828,3,6,1,99,45000,2012-08-28 00:00:00
21676,20120828,3,6,1,101,223200,2012-08-28 00:00:00
21677,20120828,3,7,1,4,348157,2012-08-28 00:00:00
21678,20120828,3,7,1,6,487892,2012-08-28 00:00:00
21679,20120828,3,7,1,7,15903,2012-08-28 00:00:00
21680,20120828,3,7,1,8,9757,2012-08-28 00:00:00
21681,20120828,3,7,1,13,68060,2012-08-28 00:00:00
21682,20120828,3,7,1,14,48301,2012-08-28 00:00:00
21683,20120828,3,7,1,15,101481,2012-08-28 00:00:00
21684,20120828,3,7,1,18,17836,2012-08-28 00:00:00
21685,20120828,3,7,1,19,56836,2012-08-28 00:00:00
21686,20120828,3,7,1,20,17479,2012-08-28 00:00:00
21687,20120828,3,7,1,21,74585,2012-08-28 00:00:00
21688,20120828,3,7,1,22,15301,2012-08-28 00:00:00
21689,20120828,3,7,1,23,6254,2012-08-28 00:00:00
21690,20120828,3,7,1,24,29768,2012-08-28 00:00:00
21691,20120828,3,7,1,28,29716,2012-08-28 00:00:00
21692,20120828,3,7,1,29,247806,2012-08-28 00:00:00
21693,20120828,3,7,1,31,62974,2012-08-28 00:00:00
21694,20120828,3,7,1,32,41714,2012-08-28 00:00:00
21695,20120828,3,7,1,33,37748,2012-08-28 00:00:00
21696,20120828,3,7,1,34,33810,2012-08-28 00:00:00
21697,20120828,3,7,1,35,132822,2012-08-28 00:00:00
21698,20120828,3,7,1,37,122922,2012-08-28 00:00:00
21699,20120828,3,7,1,38,41644,2012-08-28 00:00:00
21700,20120828,3,7,1,39,67518,2012-08-28 00:00:00
21701,20120828,3,7,1,40,43366,2012-08-28 00:00:00
21702,20120828,3,7,1,43,58681,2012-08-28 00:00:00
21703,20120828,3,7,1,46,416859,2012-08-28 00:00:00
21704,20120828,3,7,1,60,12558,2012-08-28 00:00:00
21705,20120828,3,7,1,61,1288,2012-08-28 00:00:00
21706,20120828,3,7,1,62,1030,2012-08-28 00:00:00
21707,20120828,3,7,1,65,144,2012-08-28 00:00:00
21708,20120828,3,7,1,66,131,2012-08-28 00:00:00
21709,20120828,3,7,1,67,66,2012-08-28 00:00:00
21710,20120828,3,7,1,68,50,2012-08-28 00:00:00
21711,20120828,3,7,1,69,14,2012-08-28 00:00:00
21712,20120828,3,7,1,71,20,2012-08-28 00:00:00
21713,20120828,3,7,1,73,91,2012-08-28 00:00:00
21714,20120828,3,7,1,74,361,2012-08-28 00:00:00
21715,20120828,3,7,1,76,103,2012-08-28 00:00:00
21716,20120828,3,7,1,77,185,2012-08-28 00:00:00
21717,20120828,3,7,1,78,60,2012-08-28 00:00:00
21718,20120828,3,7,1,80,201,2012-08-28 00:00:00
21719,20120828,3,7,1,81,124,2012-08-28 00:00:00
21720,20120828,3,7,1,82,12,2012-08-28 00:00:00
21721,20120828,3,7,1,83,43,2012-08-28 00:00:00
21722,20120828,3,7,1,84,36,2012-08-28 00:00:00
21723,20120828,3,7,1,85,34,2012-08-28 00:00:00
21724,20120828,3,7,1,87,180,2012-08-28 00:00:00
21725,20120828,3,7,1,89,36,2012-08-28 00:00:00
21726,20120828,3,7,1,90,55,2012-08-28 00:00:00
21727,20120828,3,7,1,91,-44,2012-08-28 00:00:00
21728,20120828,3,7,1,92,73,2012-08-28 00:00:00
21729,20120828,3,7,1,94,18,2012-08-28 00:00:00
21730,20120828,3,7,1,96,2,2012-08-28 00:00:00
21731,20120828,3,7,1,100,27734,2012-08-28 00:00:00
21732,20120828,4,1,1,60,52241,2012-08-28 00:00:00
21733,20120828,4,1,1,61,5896,2012-08-28 00:00:00
21734,20120828,4,1,1,62,3752,2012-08-28 00:00:00
21735,20120828,4,1,1,65,528,2012-08-28 00:00:00
21736,20120828,4,1,1,66,480,2012-08-28 00:00:00
21737,20120828,4,1,1,67,246,2012-08-28 00:00:00
21738,20120828,4,1,1,68,182,2012-08-28 00:00:00
21739,20120828,4,1,1,69,53,2012-08-28 00:00:00
21740,20120828,4,1,1,71,83,2012-08-28 00:00:00
21741,20120828,4,1,1,73,355,2012-08-28 00:00:00
21742,20120828,4,1,1,74,244,2012-08-28 00:00:00
21743,20120828,4,1,1,76,441,2012-08-28 00:00:00
21744,20120828,4,1,1,77,794,2012-08-28 00:00:00
21745,20120828,4,1,1,78,233,2012-08-28 00:00:00
21746,20120828,4,1,1,80,917,2012-08-28 00:00:00
21747,20120828,4,1,1,81,567,2012-08-28 00:00:00
21748,20120828,4,1,1,82,56,2012-08-28 00:00:00
21749,20120828,4,1,1,83,196,2012-08-28 00:00:00
21750,20120828,4,1,1,84,165,2012-08-28 00:00:00
21751,20120828,4,1,1,85,157,2012-08-28 00:00:00
21752,20120828,4,1,1,87,819,2012-08-28 00:00:00
21753,20120828,4,1,1,89,248,2012-08-28 00:00:00
21754,20120828,4,1,1,90,382,2012-08-28 00:00:00
21755,20120828,4,1,1,91,-306,2012-08-28 00:00:00
21756,20120828,4,1,1,92,509,2012-08-28 00:00:00
21757,20120828,4,1,1,94,284,2012-08-28 00:00:00
21758,20120828,4,1,1,96,14,2012-08-28 00:00:00
21759,20120828,4,2,1,12,27689,2012-08-28 00:00:00
21760,20120828,4,6,1,52,830,2012-08-28 00:00:00
21761,20120828,4,6,1,53,6230,2012-08-28 00:00:00
21762,20120828,4,6,1,56,28707,2012-08-28 00:00:00
21763,20120828,4,6,1,57,2076,2012-08-28 00:00:00
21764,20120828,4,6,1,60,31717,2012-08-28 00:00:00
21765,20120828,4,6,1,61,3254,2012-08-28 00:00:00
21766,20120828,4,6,1,62,2929,2012-08-28 00:00:00
21767,20120828,4,6,1,63,1620,2012-08-28 00:00:00
21768,20120828,4,6,1,65,421,2012-08-28 00:00:00
21769,20120828,4,6,1,66,383,2012-08-28 00:00:00
21770,20120828,4,6,1,67,192,2012-08-28 00:00:00
21771,20120828,4,6,1,68,146,2012-08-28 00:00:00
21772,20120828,4,6,1,69,42,2012-08-28 00:00:00
21773,20120828,4,6,1,71,60,2012-08-28 00:00:00
21774,20120828,4,6,1,72,162,2012-08-28 00:00:00
21775,20120828,4,6,1,73,257,2012-08-28 00:00:00
21776,20120828,4,6,1,74,284,2012-08-28 00:00:00
21777,20120828,4,6,1,76,740,2012-08-28 00:00:00
21778,20120828,4,6,1,77,501,2012-08-28 00:00:00
21779,20120828,4,6,1,78,131,2012-08-28 00:00:00
21780,20120828,4,6,1,80,497,2012-08-28 00:00:00
21781,20120828,4,6,1,81,307,2012-08-28 00:00:00
21782,20120828,4,6,1,82,29,2012-08-28 00:00:00
21783,20120828,4,6,1,83,103,2012-08-28 00:00:00
21784,20120828,4,6,1,84,85,2012-08-28 00:00:00
21785,20120828,4,6,1,85,82,2012-08-28 00:00:00
21786,20120828,4,6,1,87,468,2012-08-28 00:00:00
21787,20120828,4,6,1,89,128,2012-08-28 00:00:00
21788,20120828,4,6,1,90,196,2012-08-28 00:00:00
21789,20120828,4,6,1,91,-157,2012-08-28 00:00:00
21790,20120828,4,6,1,92,262,2012-08-28 00:00:00
21791,20120828,4,6,1,94,4294,2012-08-28 00:00:00
21792,20120828,4,6,1,96,8,2012-08-28 00:00:00
21793,20120828,4,6,1,97,204,2012-08-28 00:00:00
21794,20120828,4,6,1,99,63000,2012-08-28 00:00:00
21795,20120828,4,6,1,101,83068,2012-08-28 00:00:00
21796,20120828,4,7,1,4,91051,2012-08-28 00:00:00
21797,20120828,4,7,1,6,366039,2012-08-28 00:00:00
21798,20120828,4,7,1,7,9893,2012-08-28 00:00:00
21799,20120828,4,7,1,8,7320,2012-08-28 00:00:00
21800,20120828,4,7,1,13,56553,2012-08-28 00:00:00
21801,20120828,4,7,1,14,40264,2012-08-28 00:00:00
21802,20120828,4,7,1,15,68083,2012-08-28 00:00:00
21803,20120828,4,7,1,18,14268,2012-08-28 00:00:00
21804,20120828,4,7,1,19,45468,2012-08-28 00:00:00
21805,20120828,4,7,1,20,14981,2012-08-28 00:00:00
21806,20120828,4,7,1,21,64896,2012-08-28 00:00:00
21807,20120828,4,7,1,22,12118,2012-08-28 00:00:00
21808,20120828,4,7,1,23,5054,2012-08-28 00:00:00
21809,20120828,4,7,1,24,26921,2012-08-28 00:00:00
21810,20120828,4,7,1,28,20603,2012-08-28 00:00:00
21811,20120828,4,7,1,29,196260,2012-08-28 00:00:00
21812,20120828,4,7,1,31,52187,2012-08-28 00:00:00
21813,20120828,4,7,1,32,31388,2012-08-28 00:00:00
21814,20120828,4,7,1,33,28813,2012-08-28 00:00:00
21815,20120828,4,7,1,34,25879,2012-08-28 00:00:00
21816,20120828,4,7,1,35,99240,2012-08-28 00:00:00
21817,20120828,4,7,1,37,83001,2012-08-28 00:00:00
21818,20120828,4,7,1,38,31561,2012-08-28 00:00:00
21819,20120828,4,7,1,39,53285,2012-08-28 00:00:00
21820,20120828,4,7,1,40,30067,2012-08-28 00:00:00
21821,20120828,4,7,1,43,-306727,2012-08-28 00:00:00
21822,20120828,4,7,1,46,483306,2012-08-28 00:00:00
21823,20120828,4,7,1,100,21735,2012-08-28 00:00:00
21824,20120828,5,1,1,60,53775,2012-08-28 00:00:00
21825,20120828,5,1,1,61,6069,2012-08-28 00:00:00
21826,20120828,5,1,1,62,4414,2012-08-28 00:00:00
21827,20120828,5,1,1,65,569,2012-08-28 00:00:00
21828,20120828,5,1,1,66,518,2012-08-28 00:00:00
21829,20120828,5,1,1,67,264,2012-08-28 00:00:00
21830,20120828,5,1,1,68,198,2012-08-28 00:00:00
21831,20120828,5,1,1,69,57,2012-08-28 00:00:00
21832,20120828,5,1,1,71,86,2012-08-28 00:00:00
21833,20120828,5,1,1,73,365,2012-08-28 00:00:00
21834,20120828,5,1,1,74,304,2012-08-28 00:00:00
21835,20120828,5,1,1,76,421,2012-08-28 00:00:00
21836,20120828,5,1,1,77,757,2012-08-28 00:00:00
21837,20120828,5,1,1,78,219,2012-08-28 00:00:00
21838,20120828,5,1,1,80,875,2012-08-28 00:00:00
21839,20120828,5,1,1,81,542,2012-08-28 00:00:00
21840,20120828,5,1,1,82,56,2012-08-28 00:00:00
21841,20120828,5,1,1,83,194,2012-08-28 00:00:00
21842,20120828,5,1,1,84,168,2012-08-28 00:00:00
21843,20120828,5,1,1,85,155,2012-08-28 00:00:00
21844,20120828,5,1,1,87,743,2012-08-28 00:00:00
21845,20120828,5,1,1,89,218,2012-08-28 00:00:00
21846,20120828,5,1,1,90,336,2012-08-28 00:00:00
21847,20120828,5,1,1,91,-269,2012-08-28 00:00:00
21848,20120828,5,1,1,92,448,2012-08-28 00:00:00
21849,20120828,5,1,1,94,318,2012-08-28 00:00:00
21850,20120828,5,1,1,96,11,2012-08-28 00:00:00
21851,20120828,5,2,1,12,94881,2012-08-28 00:00:00
21852,20120828,5,6,1,52,6255,2012-08-28 00:00:00
21853,20120828,5,6,1,53,28151,2012-08-28 00:00:00
21854,20120828,5,6,1,56,105578,2012-08-28 00:00:00
21855,20120828,5,6,1,57,23459,2012-08-28 00:00:00
21856,20120828,5,6,1,60,35880,2012-08-28 00:00:00
21857,20120828,5,6,1,61,2945,2012-08-28 00:00:00
21858,20120828,5,6,1,62,2209,2012-08-28 00:00:00
21859,20120828,5,6,1,63,11729,2012-08-28 00:00:00
21860,20120828,5,6,1,65,294,2012-08-28 00:00:00
21861,20120828,5,6,1,66,267,2012-08-28 00:00:00
21862,20120828,5,6,1,67,138,2012-08-28 00:00:00
21863,20120828,5,6,1,68,102,2012-08-28 00:00:00
21864,20120828,5,6,1,69,29,2012-08-28 00:00:00
21865,20120828,5,6,1,71,47,2012-08-28 00:00:00
21866,20120828,5,6,1,72,704,2012-08-28 00:00:00
21867,20120828,5,6,1,73,210,2012-08-28 00:00:00
21868,20120828,5,6,1,74,226,2012-08-28 00:00:00
21869,20120828,5,6,1,76,2024,2012-08-28 00:00:00
21870,20120828,5,6,1,77,502,2012-08-28 00:00:00
21871,20120828,5,6,1,78,155,2012-08-28 00:00:00
21872,20120828,5,6,1,80,592,2012-08-28 00:00:00
21873,20120828,5,6,1,81,366,2012-08-28 00:00:00
21874,20120828,5,6,1,82,36,2012-08-28 00:00:00
21875,20120828,5,6,1,83,125,2012-08-28 00:00:00
21876,20120828,5,6,1,84,105,2012-08-28 00:00:00
21877,20120828,5,6,1,85,100,2012-08-28 00:00:00
21878,20120828,5,6,1,87,540,2012-08-28 00:00:00
21879,20120828,5,6,1,89,137,2012-08-28 00:00:00
21880,20120828,5,6,1,90,211,2012-08-28 00:00:00
21881,20120828,5,6,1,91,-169,2012-08-28 00:00:00
21882,20120828,5,6,1,92,281,2012-08-28 00:00:00
21883,20120828,5,6,1,94,23925,2012-08-28 00:00:00
21884,20120828,5,6,1,96,8,2012-08-28 00:00:00
21885,20120828,5,6,1,97,676,2012-08-28 00:00:00
21886,20120828,5,6,1,99,43000,2012-08-28 00:00:00
21887,20120828,5,6,1,101,312797,2012-08-28 00:00:00
21888,20120828,5,7,1,4,433796,2012-08-28 00:00:00
21889,20120828,5,7,1,6,464440,2012-08-28 00:00:00
21890,20120828,5,7,1,7,17035,2012-08-28 00:00:00
21891,20120828,5,7,1,8,9288,2012-08-28 00:00:00
21892,20120828,5,7,1,13,65486,2012-08-28 00:00:00
21893,20120828,5,7,1,14,41799,2012-08-28 00:00:00
21894,20120828,5,7,1,15,101248,2012-08-28 00:00:00
21895,20120828,5,7,1,18,10701,2012-08-28 00:00:00
21896,20120828,5,7,1,19,34101,2012-08-28 00:00:00
21897,20120828,5,7,1,20,9737,2012-08-28 00:00:00
21898,20120828,5,7,1,21,56047,2012-08-28 00:00:00
21899,20120828,5,7,1,22,9088,2012-08-28 00:00:00
21900,20120828,5,7,1,23,3790,2012-08-28 00:00:00
21901,20120828,5,7,1,24,17861,2012-08-28 00:00:00
21902,20120828,5,7,1,28,16640,2012-08-28 00:00:00
21903,20120828,5,7,1,29,145704,2012-08-28 00:00:00
21904,20120828,5,7,1,31,51238,2012-08-28 00:00:00
21905,20120828,5,7,1,32,25028,2012-08-28 00:00:00
21906,20120828,5,7,1,33,19116,2012-08-28 00:00:00
21907,20120828,5,7,1,34,32510,2012-08-28 00:00:00
21908,20120828,5,7,1,35,78189,2012-08-28 00:00:00
21909,20120828,5,7,1,37,66310,2012-08-28 00:00:00
21910,20120828,5,7,1,38,24460,2012-08-28 00:00:00
21911,20120828,5,7,1,39,43647,2012-08-28 00:00:00
21912,20120828,5,7,1,40,24284,2012-08-28 00:00:00
21913,20120828,5,7,1,43,-245450,2012-08-28 00:00:00
21914,20120828,5,7,1,46,1072000,2012-08-28 00:00:00
21915,20120828,5,7,1,100,15622,2012-08-28 00:00:00
21916,20120828,6,1,1,60,21022,2012-08-28 00:00:00
21917,20120828,6,1,1,61,2372,2012-08-28 00:00:00
21918,20120828,6,1,1,62,1726,2012-08-28 00:00:00
21919,20120828,6,1,1,65,257,2012-08-28 00:00:00
21920,20120828,6,1,1,66,234,2012-08-28 00:00:00
21921,20120828,6,1,1,67,117,2012-08-28 00:00:00
21922,20120828,6,1,1,68,87,2012-08-28 00:00:00
21923,20120828,6,1,1,69,26,2012-08-28 00:00:00
21924,20120828,6,1,1,71,39,2012-08-28 00:00:00
21925,20120828,6,1,1,73,162,2012-08-28 00:00:00
21926,20120828,6,1,1,74,162,2012-08-28 00:00:00
21927,20120828,6,1,1,76,190,2012-08-28 00:00:00
21928,20120828,6,1,1,77,344,2012-08-28 00:00:00
21929,20120828,6,1,1,78,96,2012-08-28 00:00:00
21930,20120828,6,1,1,80,365,2012-08-28 00:00:00
21931,20120828,6,1,1,81,226,2012-08-28 00:00:00
21932,20120828,6,1,1,82,22,2012-08-28 00:00:00
21933,20120828,6,1,1,83,76,2012-08-28 00:00:00
21934,20120828,6,1,1,84,64,2012-08-28 00:00:00
21935,20120828,6,1,1,85,61,2012-08-28 00:00:00
21936,20120828,6,1,1,87,340,2012-08-28 00:00:00
21937,20120828,6,1,1,89,148,2012-08-28 00:00:00
21938,20120828,6,1,1,90,226,2012-08-28 00:00:00
21939,20120828,6,1,1,91,-181,2012-08-28 00:00:00
21940,20120828,6,1,1,92,302,2012-08-28 00:00:00
21941,20120828,6,1,1,96,9,2012-08-28 00:00:00
21942,20120828,6,2,1,12,48856,2012-08-28 00:00:00
21943,20120828,6,2,1,60,6931,2012-08-28 00:00:00
21944,20120828,6,2,1,61,568,2012-08-28 00:00:00
21945,20120828,6,2,1,62,640,2012-08-28 00:00:00
21946,20120828,6,2,1,65,104,2012-08-28 00:00:00
21947,20120828,6,2,1,66,94,2012-08-28 00:00:00
21948,20120828,6,2,1,67,47,2012-08-28 00:00:00
21949,20120828,6,2,1,68,35,2012-08-28 00:00:00
21950,20120828,6,2,1,69,10,2012-08-28 00:00:00
21951,20120828,6,2,1,71,15,2012-08-28 00:00:00
21952,20120828,6,2,1,73,62,2012-08-28 00:00:00
21953,20120828,6,2,1,74,172,2012-08-28 00:00:00
21954,20120828,6,2,1,76,67,2012-08-28 00:00:00
21955,20120828,6,2,1,77,121,2012-08-28 00:00:00
21956,20120828,6,2,1,78,41,2012-08-28 00:00:00
21957,20120828,6,2,1,80,137,2012-08-28 00:00:00
21958,20120828,6,2,1,81,85,2012-08-28 00:00:00
21959,20120828,6,2,1,82,8,2012-08-28 00:00:00
21960,20120828,6,2,1,83,31,2012-08-28 00:00:00
21961,20120828,6,2,1,84,27,2012-08-28 00:00:00
21962,20120828,6,2,1,85,25,2012-08-28 00:00:00
21963,20120828,6,2,1,87,113,2012-08-28 00:00:00
21964,20120828,6,2,1,89,63,2012-08-28 00:00:00
21965,20120828,6,2,1,90,97,2012-08-28 00:00:00
21966,20120828,6,2,1,91,-78,2012-08-28 00:00:00
21967,20120828,6,2,1,92,129,2012-08-28 00:00:00
21968,20120828,6,2,1,96,3,2012-08-28 00:00:00
21969,20120828,6,3,1,10,1033750,2012-08-28 00:00:00
21970,20120828,6,3,1,11,645310,2012-08-28 00:00:00
21971,20120828,6,3,1,60,30391,2012-08-28 00:00:00
21972,20120828,6,3,1,61,3742,2012-08-28 00:00:00
21973,20120828,6,3,1,62,2806,2012-08-28 00:00:00
21974,20120828,6,3,1,65,365,2012-08-28 00:00:00
21975,20120828,6,3,1,66,332,2012-08-28 00:00:00
21976,20120828,6,3,1,67,167,2012-08-28 00:00:00
21977,20120828,6,3,1,68,125,2012-08-28 00:00:00
21978,20120828,6,3,1,69,37,2012-08-28 00:00:00
21979,20120828,6,3,1,71,54,2012-08-28 00:00:00
21980,20120828,6,3,1,73,222,2012-08-28 00:00:00
21981,20120828,6,3,1,74,188,2012-08-28 00:00:00
21982,20120828,6,3,1,76,245,2012-08-28 00:00:00
21983,20120828,6,3,1,77,440,2012-08-28 00:00:00
21984,20120828,6,3,1,78,128,2012-08-28 00:00:00
21985,20120828,6,3,1,80,533,2012-08-28 00:00:00
21986,20120828,6,3,1,81,330,2012-08-28 00:00:00
21987,20120828,6,3,1,82,35,2012-08-28 00:00:00
21988,20120828,6,3,1,83,122,2012-08-28 00:00:00
21989,20120828,6,3,1,84,111,2012-08-28 00:00:00
21990,20120828,6,3,1,85,97,2012-08-28 00:00:00
21991,20120828,6,3,1,87,416,2012-08-28 00:00:00
21992,20120828,6,3,1,89,257,2012-08-28 00:00:00
21993,20120828,6,3,1,90,396,2012-08-28 00:00:00
21994,20120828,6,3,1,91,-317,2012-08-28 00:00:00
21995,20120828,6,3,1,92,528,2012-08-28 00:00:00
21996,20120828,6,3,1,96,11,2012-08-28 00:00:00
21997,20120828,6,4,1,60,19289,2012-08-28 00:00:00
21998,20120828,6,4,1,61,2177,2012-08-28 00:00:00
21999,20120828,6,4,1,62,1782,2012-08-28 00:00:00
22000,20120828,6,4,1,65,256,2012-08-28 00:00:00
22001,20120828,6,4,1,66,232,2012-08-28 00:00:00
22002,20120828,6,4,1,67,118,2012-08-28 00:00:00
22003,20120828,6,4,1,68,88,2012-08-28 00:00:00
22004,20120828,6,4,1,69,26,2012-08-28 00:00:00
22005,20120828,6,4,1,71,39,2012-08-28 00:00:00
22006,20120828,6,4,1,73,157,2012-08-28 00:00:00
22007,20120828,6,4,1,74,175,2012-08-28 00:00:00
22008,20120828,6,4,1,76,176,2012-08-28 00:00:00
22009,20120828,6,4,1,77,318,2012-08-28 00:00:00
22010,20120828,6,4,1,78,90,2012-08-28 00:00:00
22011,20120828,6,4,1,80,346,2012-08-28 00:00:00
22012,20120828,6,4,1,81,214,2012-08-28 00:00:00
22013,20120828,6,4,1,82,22,2012-08-28 00:00:00
22014,20120828,6,4,1,83,75,2012-08-28 00:00:00
22015,20120828,6,4,1,84,64,2012-08-28 00:00:00
22016,20120828,6,4,1,85,60,2012-08-28 00:00:00
22017,20120828,6,4,1,87,302,2012-08-28 00:00:00
22018,20120828,6,4,1,89,150,2012-08-28 00:00:00
22019,20120828,6,4,1,90,230,2012-08-28 00:00:00
22020,20120828,6,4,1,91,-184,2012-08-28 00:00:00
22021,20120828,6,4,1,92,307,2012-08-28 00:00:00
22022,20120828,6,4,1,96,8,2012-08-28 00:00:00
22023,20120828,6,5,1,60,10850,2012-08-28 00:00:00
22024,20120828,6,5,1,61,1224,2012-08-28 00:00:00
22025,20120828,6,5,1,62,668,2012-08-28 00:00:00
22026,20120828,6,5,1,65,89,2012-08-28 00:00:00
22027,20120828,6,5,1,66,81,2012-08-28 00:00:00
22028,20120828,6,5,1,67,42,2012-08-28 00:00:00
22029,20120828,6,5,1,68,32,2012-08-28 00:00:00
22030,20120828,6,5,1,69,9,2012-08-28 00:00:00
22031,20120828,6,5,1,71,13,2012-08-28 00:00:00
22032,20120828,6,5,1,73,63,2012-08-28 00:00:00
22033,20120828,6,5,1,74,123,2012-08-28 00:00:00
22034,20120828,6,5,1,76,80,2012-08-28 00:00:00
22035,20120828,6,5,1,77,144,2012-08-28 00:00:00
22036,20120828,6,5,1,78,53,2012-08-28 00:00:00
22037,20120828,6,5,1,80,188,2012-08-28 00:00:00
22038,20120828,6,5,1,81,117,2012-08-28 00:00:00
22039,20120828,6,5,1,82,12,2012-08-28 00:00:00
22040,20120828,6,5,1,83,43,2012-08-28 00:00:00
22041,20120828,6,5,1,84,39,2012-08-28 00:00:00
22042,20120828,6,5,1,85,34,2012-08-28 00:00:00
22043,20120828,6,5,1,87,151,2012-08-28 00:00:00
22044,20120828,6,5,1,89,89,2012-08-28 00:00:00
22045,20120828,6,5,1,90,136,2012-08-28 00:00:00
22046,20120828,6,5,1,91,-109,2012-08-28 00:00:00
22047,20120828,6,5,1,92,182,2012-08-28 00:00:00
22048,20120828,6,5,1,96,4,2012-08-28 00:00:00
22049,20120828,6,6,1,52,4533,2012-08-28 00:00:00
22050,20120828,6,6,1,53,9066,2012-08-28 00:00:00
22051,20120828,6,6,1,54,92,2012-08-28 00:00:00
22052,20120828,6,6,1,56,35424,2012-08-28 00:00:00
22053,20120828,6,6,1,57,11332,2012-08-28 00:00:00
22054,20120828,6,6,1,60,22152,2012-08-28 00:00:00
22055,20120828,6,6,1,61,2273,2012-08-28 00:00:00
22056,20120828,6,6,1,62,2273,2012-08-28 00:00:00
22057,20120828,6,6,1,63,2538,2012-08-28 00:00:00
22058,20120828,6,6,1,65,333,2012-08-28 00:00:00
22059,20120828,6,6,1,66,302,2012-08-28 00:00:00
22060,20120828,6,6,1,67,148,2012-08-28 00:00:00
22061,20120828,6,6,1,68,113,2012-08-28 00:00:00
22062,20120828,6,6,1,69,33,2012-08-28 00:00:00
22063,20120828,6,6,1,71,49,2012-08-28 00:00:00
22064,20120828,6,6,1,72,127,2012-08-28 00:00:00
22065,20120828,6,6,1,73,197,2012-08-28 00:00:00
22066,20120828,6,6,1,74,198,2012-08-28 00:00:00
22067,20120828,6,6,1,76,760,2012-08-28 00:00:00
22068,20120828,6,6,1,77,370,2012-08-28 00:00:00
22069,20120828,6,6,1,78,102,2012-08-28 00:00:00
22070,20120828,6,6,1,80,405,2012-08-28 00:00:00
22071,20120828,6,6,1,81,251,2012-08-28 00:00:00
22072,20120828,6,6,1,82,25,2012-08-28 00:00:00
22073,20120828,6,6,1,83,89,2012-08-28 00:00:00
22074,20120828,6,6,1,84,78,2012-08-28 00:00:00
22075,20120828,6,6,1,85,71,2012-08-28 00:00:00
22076,20120828,6,6,1,87,340,2012-08-28 00:00:00
22077,20120828,6,6,1,89,181,2012-08-28 00:00:00
22078,20120828,6,6,1,90,278,2012-08-28 00:00:00
22079,20120828,6,6,1,91,-222,2012-08-28 00:00:00
22080,20120828,6,6,1,92,370,2012-08-28 00:00:00
22081,20120828,6,6,1,96,9,2012-08-28 00:00:00
22082,20120828,6,6,1,97,225,2012-08-28 00:00:00
22083,20120828,6,6,1,99,47500,2012-08-28 00:00:00
22084,20120828,6,6,1,101,151102,2012-08-28 00:00:00
22085,20120828,6,7,1,4,224487,2012-08-28 00:00:00
22086,20120828,6,7,1,6,280167,2012-08-28 00:00:00
22087,20120828,6,7,1,7,8956,2012-08-28 00:00:00
22088,20120828,6,7,1,8,5603,2012-08-28 00:00:00
22089,20120828,6,7,1,13,38663,2012-08-28 00:00:00
22090,20120828,6,7,1,14,26055,2012-08-28 00:00:00
22091,20120828,6,7,1,15,54352,2012-08-28 00:00:00
22092,20120828,6,7,1,18,12485,2012-08-28 00:00:00
22093,20120828,6,7,1,19,39785,2012-08-28 00:00:00
22094,20120828,6,7,1,20,12609,2012-08-28 00:00:00
22095,20120828,6,7,1,21,123840,2012-08-28 00:00:00
22096,20120828,6,7,1,22,10817,2012-08-28 00:00:00
22097,20120828,6,7,1,23,4378,2012-08-28 00:00:00
22098,20120828,6,7,1,24,21970,2012-08-28 00:00:00
22099,20120828,6,7,1,28,20008,2012-08-28 00:00:00
22100,20120828,6,7,1,29,182136,2012-08-28 00:00:00
22101,20120828,6,7,1,31,113164,2012-08-28 00:00:00
22102,20120828,6,7,1,32,31223,2012-08-28 00:00:00
22103,20120828,6,7,1,33,25454,2012-08-28 00:00:00
22104,20120828,6,7,1,34,17846,2012-08-28 00:00:00
22105,20120828,6,7,1,35,96484,2012-08-28 00:00:00
22106,20120828,6,7,1,37,80520,2012-08-28 00:00:00
22107,20120828,6,7,1,38,30071,2012-08-28 00:00:00
22108,20120828,6,7,1,39,98881,2012-08-28 00:00:00
22109,20120828,6,7,1,40,29199,2012-08-28 00:00:00
22110,20120828,6,7,1,43,1890986,2012-08-28 00:00:00
22111,20120828,6,7,1,46,-42114,2012-08-28 00:00:00
22112,20120828,6,7,1,100,18225,2012-08-28 00:00:00
22113,20120828,7,1,1,60,63148,2012-08-28 00:00:00
22114,20120828,7,1,1,61,6479,2012-08-28 00:00:00
22115,20120828,7,1,1,62,4535,2012-08-28 00:00:00
22116,20120828,7,1,1,65,638,2012-08-28 00:00:00
22117,20120828,7,1,1,66,580,2012-08-28 00:00:00
22118,20120828,7,1,1,67,297,2012-08-28 00:00:00
22119,20120828,7,1,1,68,220,2012-08-28 00:00:00
22120,20120828,7,1,1,69,64,2012-08-28 00:00:00
22121,20120828,7,1,1,71,100,2012-08-28 00:00:00
22122,20120828,7,1,1,73,429,2012-08-28 00:00:00
22123,20120828,7,1,1,74,357,2012-08-28 00:00:00
22124,20120828,7,1,1,76,533,2012-08-28 00:00:00
22125,20120828,7,1,1,77,960,2012-08-28 00:00:00
22126,20120828,7,1,1,78,279,2012-08-28 00:00:00
22127,20120828,7,1,1,80,1062,2012-08-28 00:00:00
22128,20120828,7,1,1,81,657,2012-08-28 00:00:00
22129,20120828,7,1,1,82,63,2012-08-28 00:00:00
